seq_id,result,probability
ENST00000532594.1|ENSG00000147642.17|OTTHUMG00000165634.3|OTTHUMT00000385504.1|SYBU-229|SYBU|562|UTR5:1-53|CDS:54-197|UTR3:198-562|,mRNA,0.999
ENST00000520733.5|ENSG00000147679.12|OTTHUMG00000164958.4|OTTHUMT00000381181.1|UTP23-205|UTP23|369|UTR5:1-132|CDS:133-327|UTR3:328-369|,mRNA,0.999
ENST00000445741.6|ENSG00000177570.14|OTTHUMG00000059817.6|OTTHUMT00000330658.3|SAMD12-203|SAMD12|1459|UTR5:1-77|CDS:78-284|UTR3:285-1459|,mRNA,0.999
ENST00000522518.1|ENSG00000183665.5|OTTHUMG00000165022.1|OTTHUMT00000381467.1|TRMT12-203|TRMT12|822|UTR5:1-11|CDS:12-464|UTR3:465-822|,mRNA,0.992
ENST00000522162.1|ENSG00000170873.18|OTTHUMG00000048189.5|OTTHUMT00000381623.2|MTSS1-212|MTSS1|553|CDS:1-553|,mRNA,0.999
ENST00000519010.5|ENSG00000156831.8|OTTHUMG00000164993.6|OTTHUMT00000381420.2|NSMCE2-206|NSMCE2|848|UTR5:1-167|CDS:168-641|UTR3:642-848|,mRNA,0.997
ENST00000518167.5|ENSG00000153310.19|OTTHUMG00000164805.4|OTTHUMT00000380401.1|FAM49B-205|FAM49B|421|UTR5:1-226|CDS:227-421|,mRNA,0.998
ENST00000520362.5|ENSG00000132294.15|OTTHUMG00000150552.7|OTTHUMT00000380049.3|EFR3A-204|EFR3A|477|UTR5:1-437|CDS:438-477|,lncRNA,0.999
ENST00000521038.5|ENSG00000129292.20|OTTHUMG00000148656.6|OTTHUMT00000379601.1|PHF20L1-217|PHF20L1|427|CDS:1-338|UTR3:339-427|,lncRNA,0.764
ENST00000518108.1|ENSG00000042832.12|OTTHUMG00000164649.3|OTTHUMT00000379620.2|TG-204|TG|581|CDS:1-581|,mRNA,0.999
ENST00000517668.5|ENSG00000008513.16|OTTHUMG00000164534.6|OTTHUMT00000379135.2|ST3GAL1-202|ST3GAL1|665|UTR5:1-525|CDS:526-665|,mRNA,0.981
ENST00000523634.1|ENSG00000008513.16|OTTHUMG00000164534.6|OTTHUMT00000379137.3|ST3GAL1-213|ST3GAL1|895|UTR5:1-679|CDS:680-895|,mRNA,0.999
ENST00000329397.5|ENSG00000184489.11|OTTHUMG00000164490.2|-|PTP4A3-201|PTP4A3|2785|UTR5:1-853|CDS:854-1375|UTR3:1376-2785|,mRNA,1.0
ENST00000643770.1|ENSG00000226490.2|OTTHUMG00000156281.3|OTTHUMT00000494030.1|AC138647.1-202|AC138647.1|579|CDS:1-579|,mRNA,1.0
ENST00000301258.5|ENSG00000167653.5|OTTHUMG00000162077.3|OTTHUMT00000367112.3|PSCA-201|PSCA|982|UTR5:1-44|CDS:45-389|UTR3:390-982|,mRNA,1.0
ENST00000520466.5|ENSG00000160932.11|OTTHUMG00000164754.7|OTTHUMT00000380125.1|LY6E-207|LY6E|1419|UTR5:1-403|CDS:404-799|UTR3:800-1419|,mRNA,1.0
ENST00000615409.1|ENSG00000176956.12|OTTHUMG00000154890.2|-|LY6H-205|LY6H|980|UTR5:1-222|CDS:223-645|UTR3:646-980|,mRNA,1.0
ENST00000344692.7|ENSG00000250571.7|OTTHUMG00000164952.8|OTTHUMT00000381146.3|GLI4-202|GLI4|1012|UTR5:1-39|CDS:40-270|UTR3:271-1012|,mRNA,0.999
ENST00000518575.5|ENSG00000185730.7|OTTHUMG00000164957.3|OTTHUMT00000381160.2|ZNF696-203|ZNF696|1642|UTR5:1-1030|CDS:1031-1642|,mRNA,0.999
ENST00000519591.5|ENSG00000184428.12|OTTHUMG00000164979.7|OTTHUMT00000381324.2|TOP1MT-209|TOP1MT|1007|UTR5:1-402|CDS:403-1007|,mRNA,1.0
ENST00000525721.1|ENSG00000104518.11|OTTHUMG00000165132.8|OTTHUMT00000382560.2|GSDMD-204|GSDMD|442|UTR5:1-99|CDS:100-442|,mRNA,0.999
ENST00000524906.5|ENSG00000204839.9|OTTHUMG00000165164.6|OTTHUMT00000382388.1|MROH6-202|MROH6|1794|UTR5:1-600|CDS:601-753|UTR3:754-1794|,mRNA,1.0
ENST00000533817.5|ENSG00000104522.16|OTTHUMG00000165159.6|OTTHUMT00000382267.2|TSTA3-216|TSTA3|871|UTR5:1-275|CDS:276-871|,mRNA,1.0
ENST00000526290.1|ENSG00000104522.16|OTTHUMG00000165159.6|OTTHUMT00000382270.2|TSTA3-204|TSTA3|488|UTR5:1-132|CDS:133-488|,mRNA,1.0
ENST00000458270.2|ENSG00000183309.11|OTTHUMG00000165186.5|OTTHUMT00000382521.2|ZNF623-201|ZNF623|2733|UTR5:1-349|CDS:350-1840|UTR3:1841-2733|,mRNA,0.999
ENST00000533031.5|ENSG00000181135.16|OTTHUMG00000165146.4|OTTHUMT00000382175.1|ZNF707-226|ZNF707|2114|UTR5:1-139|CDS:140-307|UTR3:308-2114|,mRNA,1.0
ENST00000530347.1|ENSG00000185189.18|OTTHUMG00000165157.3|OTTHUMT00000382254.2|NRBP2-206|NRBP2|1037|UTR5:1-340|CDS:341-1037|,mRNA,1.0
ENST00000527816.5|ENSG00000178209.15|OTTHUMG00000165291.5|OTTHUMT00000383860.2|PLEC-212|PLEC|583|UTR5:1-333|CDS:334-583|,mRNA,1.0
ENST00000398712.7|ENSG00000179526.17|OTTHUMG00000165243.2|OTTHUMT00000382901.2|SHARPIN-202|SHARPIN|1348|UTR5:1-20|CDS:21-1184|UTR3:1185-1348|,mRNA,1.0
ENST00000529182.5|ENSG00000160948.14|OTTHUMG00000165209.7|OTTHUMT00000382692.2|VPS28-210|VPS28|1010|UTR5:1-38|CDS:39-740|UTR3:741-1010|,mRNA,1.0
ENST00000382289.6|ENSG00000107104.18|OTTHUMG00000019434.6|OTTHUMT00000051486.2|KANK1-203|KANK1|1926|CDS:1-1059|UTR3:1060-1926|,mRNA,1.0
ENST00000635688.1|ENSG00000080503.24|OTTHUMG00000019445.14|OTTHUMT00000488377.3|SMARCA2-245|SMARCA2|616|UTR5:1-412|CDS:413-616|,lncRNA,0.728
ENST00000223864.7|ENSG00000107020.10|OTTHUMG00000019501.3|OTTHUMT00000051626.2|PLGRKT-201|PLGRKT|981|UTR5:1-269|CDS:270-713|UTR3:714-981|,mRNA,1.0
ENST00000487088.5|ENSG00000099219.14|OTTHUMG00000019508.6|OTTHUMT00000051640.4|ERMP1-205|ERMP1|2799|UTR5:1-838|CDS:839-1894|UTR3:1895-2799|,mRNA,1.0
ENST00000433359.6|ENSG00000107186.16|OTTHUMG00000021031.6|OTTHUMT00000401176.2|MPDZ-205|MPDZ|786|UTR5:1-211|CDS:212-786|,mRNA,0.99
ENST00000380894.5|ENSG00000164946.19|OTTHUMG00000019575.6|OTTHUMT00000051751.1|FREM1-203|FREM1|2481|UTR5:1-89|CDS:90-2237|UTR3:2238-2481|,mRNA,1.0
ENST00000630269.2|ENSG00000171843.16|OTTHUMG00000019650.4|OTTHUMT00000482950.1|MLLT3-210|MLLT3|2040|UTR5:1-98|CDS:99-1796|UTR3:1797-2040|,mRNA,1.0
ENST00000610521.1|ENSG00000147873.5|OTTHUMG00000019664.1|OTTHUMT00000051893.1|IFNA5-201|IFNA5|987|UTR5:1-56|CDS:57-626|UTR3:627-987|,mRNA,0.999
ENST00000304494.9|ENSG00000147889.17|OTTHUMG00000019686.7|OTTHUMT00000051915.1|CDKN2A-201|CDKN2A|1218|UTR5:1-271|CDS:272-742|UTR3:743-1218|,mRNA,1.0
ENST00000450093.2|ENSG00000235453.10|OTTHUMG00000019742.8|OTTHUMT00000052004.2|SMIM27-202|SMIM27|394|UTR5:1-236|CDS:237-394|,lncRNA,0.704
ENST00000425533.1|ENSG00000235453.10|OTTHUMG00000019742.8|OTTHUMT00000052005.2|SMIM27-201|SMIM27|903|UTR5:1-87|CDS:88-201|UTR3:202-903|,mRNA,0.999
ENST00000639789.1|ENSG00000215187.11|OTTHUMG00000019858.4|-|FAM166B-207|FAM166B|651|CDS:1-651|,mRNA,0.999
ENST00000378407.7|ENSG00000159884.12|OTTHUMG00000019868.2|OTTHUMT00000052326.1|CCDC107-203|CCDC107|899|UTR5:1-76|CDS:77-496|UTR3:497-899|,mRNA,1.0
ENST00000354323.3|ENSG00000196196.3|OTTHUMG00000154146.2|OTTHUMT00000334099.2|HRCT1-201|HRCT1|935|UTR5:1-86|CDS:87-434|UTR3:435-935|,mRNA,1.0
ENST00000538370.5|ENSG00000165275.10|OTTHUMG00000019933.3|OTTHUMT00000402972.1|TRMT10B-208|TRMT10B|576|UTR5:1-65|CDS:66-284|UTR3:285-576|,mRNA,0.967
ENST00000396521.3|ENSG00000107371.13|OTTHUMG00000019932.4|OTTHUMT00000052479.2|EXOSC3-202|EXOSC3|768|UTR5:1-20|CDS:21-515|UTR3:516-768|,mRNA,1.0
ENST00000443583.6|ENSG00000106714.17|OTTHUMG00000019954.4|OTTHUMT00000052519.3|CNTNAP3-206|CNTNAP3|2411|UTR5:1-251|CDS:252-2066|UTR3:2067-2411|,mRNA,1.0
ENST00000456520.5|ENSG00000215126.10|OTTHUMG00000067194.5|OTTHUMT00000143845.3|CBWD6-203|CBWD6|1608|UTR5:1-52|CDS:53-1183|UTR3:1184-1608|,mRNA,1.0
ENST00000376713.3|ENSG00000106772.18|OTTHUMG00000020047.5|OTTHUMT00000052741.2|PRUNE2-202|PRUNE2|1069|UTR5:1-122|CDS:123-1019|UTR3:1020-1069|,mRNA,1.0
ENST00000415759.6|ENSG00000148019.13|OTTHUMG00000020062.14|OTTHUMT00000052769.3|CEP78-204|CEP78|2623|UTR5:1-189|CDS:190-2310|UTR3:2311-2623|,mRNA,1.0
ENST00000428713.5|ENSG00000106829.18|OTTHUMG00000020072.9|OTTHUMT00000052787.4|TLE4-210|TLE4|967|CDS:1-967|,mRNA,1.0
ENST00000481820.6|ENSG00000165119.21|OTTHUMG00000020107.6|OTTHUMT00000052854.2|HNRNPK-208|HNRNPK|957|CDS:1-301|UTR3:302-957|,mRNA,0.968
ENST00000537934.5|ENSG00000187764.11|OTTHUMG00000020185.10|OTTHUMT00000402464.1|SEMA4D-221|SEMA4D|2710|UTR5:1-766|CDS:767-2413|UTR3:2414-2710|,mRNA,1.0
ENST00000636786.1|ENSG00000165023.7|OTTHUMG00000020196.3|OTTHUMT00000489055.1|DIRAS2-202|DIRAS2|565|UTR5:1-227|CDS:228-565|,mRNA,1.0
ENST00000617293.4|ENSG00000157303.11|OTTHUMG00000020241.4|-|SUSD3-205|SUSD3|1076|UTR5:1-55|CDS:56-691|UTR3:692-1076|,mRNA,1.0
ENST00000375262.4|ENSG00000130948.10|OTTHUMG00000020292.7|OTTHUMT00000501305.1|HSD17B3-201|HSD17B3|783|CDS:1-783|,mRNA,1.0
ENST00000648146.1|ENSG00000130948.10|OTTHUMG00000020292.7|OTTHUMT00000501308.1|HSD17B3-206|HSD17B3|1068|CDS:1-855|UTR3:856-1068|,mRNA,1.0
ENST00000375130.2|ENSG00000136937.13|OTTHUMG00000020332.5|OTTHUMT00000053340.2|NCBP1-201|NCBP1|728|CDS:1-466|UTR3:467-728|,mRNA,0.741
ENST00000534052.1|ENSG00000136874.11|OTTHUMG00000020359.6|OTTHUMT00000388612.1|STX17-212|STX17|2424|UTR5:1-648|CDS:649-1557|UTR3:1558-2424|,mRNA,1.0
ENST00000374779.3|ENSG00000277556.1|OTTHUMG00000020408.3|OTTHUMT00000053479.3|OR13C5-201|OR13C5|957|CDS:1-957|,mRNA,1.0
ENST00000434214.1|ENSG00000095209.12|OTTHUMG00000020429.7|OTTHUMT00000053521.6|TMEM38B-203|TMEM38B|502|UTR5:1-395|CDS:396-502|,mRNA,1.0
ENST00000374667.4|ENSG00000148156.7|OTTHUMG00000020462.2|OTTHUMT00000053571.2|ACTL7B-201|ACTL7B|2379|UTR5:1-1037|CDS:1038-2285|UTR3:2286-2379|,mRNA,1.0
ENST00000333999.4|ENSG00000187003.6|OTTHUMG00000020461.2|OTTHUMT00000053570.2|ACTL7A-201|ACTL7A|1494|UTR5:1-57|CDS:58-1365|UTR3:1366-1494|,mRNA,1.0
ENST00000374594.1|ENSG00000119326.15|OTTHUMG00000020466.4|OTTHUMT00000053579.2|CTNNAL1-203|CTNNAL1|824|UTR5:1-226|CDS:227-634|UTR3:635-824|,mRNA,0.999
ENST00000413420.5|ENSG00000157654.17|OTTHUMG00000156812.3|OTTHUMT00000053605.2|PALM2-AKAP2-203|PALM2-AKAP2|1351|UTR5:1-50|CDS:51-1351|,mRNA,1.0
ENST00000374430.6|ENSG00000198121.13|OTTHUMG00000020486.3|OTTHUMT00000053632.2|LPAR1-202|LPAR1|2993|UTR5:1-255|CDS:256-1350|UTR3:1351-2993|,mRNA,1.0
ENST00000374206.4|ENSG00000176386.9|OTTHUMG00000020521.2|OTTHUMT00000053723.2|CDC26-201|CDC26|871|UTR5:1-342|CDS:343-600|UTR3:601-871|,mRNA,0.999
ENST00000464488.3|ENSG00000214654.8|OTTHUMG00000020574.3|OTTHUMT00000491073.2|B3GNT10-202|B3GNT10|1661|UTR5:1-311|CDS:312-1421|UTR3:1422-1661|,mRNA,0.999
ENST00000360998.3|ENSG00000165209.18|OTTHUMG00000020636.3|OTTHUMT00000053984.2|STRBP-202|STRBP|2990|UTR5:1-455|CDS:456-2432|UTR3:2433-2990|,mRNA,1.0
ENST00000540326.5|ENSG00000119408.16|OTTHUMG00000020650.2|-|NEK6-213|NEK6|2578|UTR5:1-91|CDS:92-1087|UTR3:1088-2578|,mRNA,1.0
ENST00000373596.5|ENSG00000119408.16|OTTHUMG00000020650.2|OTTHUMT00000054021.1|NEK6-202|NEK6|758|UTR5:1-136|CDS:137-758|,mRNA,1.0
ENST00000373587.3|ENSG00000136931.10|OTTHUMG00000020655.4|OTTHUMT00000054030.1|NR5A1-201|NR5A1|768|CDS:1-738|UTR3:739-768|,mRNA,1.0
ENST00000259460.12|ENSG00000136933.16|OTTHUMG00000020674.2|-|RABEPK-201|RABEPK|1313|UTR5:1-169|CDS:170-1135|UTR3:1136-1313|,mRNA,0.999
ENST00000373482.6|ENSG00000167081.17|OTTHUMG00000020684.5|OTTHUMT00000054106.2|PBX3-202|PBX3|1130|CDS:1-282|UTR3:283-1130|,mRNA,1.0
ENST00000543471.5|ENSG00000196152.10|OTTHUMG00000020703.1|-|ZNF79-202|ZNF79|2194|UTR5:1-595|CDS:596-2020|UTR3:2021-2194|,mRNA,0.999
ENST00000373142.5|ENSG00000160408.14|OTTHUMG00000020718.4|OTTHUMT00000054277.1|ST6GALNAC6-203|ST6GALNAC6|2448|UTR5:1-173|CDS:174-1298|UTR3:1299-2448|,mRNA,1.0
ENST00000277462.9|ENSG00000148334.15|OTTHUMG00000020730.4|-|PTGES2-201|PTGES2|1614|UTR5:1-602|CDS:603-1163|UTR3:1164-1614|,mRNA,1.0
ENST00000372954.5|ENSG00000148337.21|OTTHUMG00000020735.7|OTTHUMT00000054398.1|CIZ1-206|CIZ1|2731|UTR5:1-142|CDS:143-2599|UTR3:2600-2731|,mRNA,1.0
ENST00000471839.5|ENSG00000148337.21|OTTHUMG00000020735.7|OTTHUMT00000054396.2|CIZ1-213|CIZ1|928|CDS:1-928|,mRNA,1.0
ENST00000609374.5|ENSG00000167110.17|OTTHUMG00000020732.10|OTTHUMT00000471631.2|GOLGA2-212|GOLGA2|2973|CDS:1-2973|,mRNA,1.0
ENST00000372688.8|ENSG00000119335.16|OTTHUMG00000020755.4|-|SET-203|SET|801|CDS:1-801|,mRNA,1.0
ENST00000372642.5|ENSG00000167136.7|OTTHUMG00000020763.2|OTTHUMT00000054505.2|ENDOG-201|ENDOG|1145|UTR5:1-185|CDS:186-1079|UTR3:1080-1145|,mRNA,1.0
ENST00000308941.9|ENSG00000175287.19|OTTHUMG00000020764.20|OTTHUMT00000054513.2|PHYHD1-201|PHYHD1|1599|UTR5:1-420|CDS:421-1314|UTR3:1315-1599|,mRNA,1.0
ENST00000424503.1|ENSG00000175287.19|OTTHUMG00000020764.20|OTTHUMT00000315888.3|PHYHD1-208|PHYHD1|711|CDS:1-163|UTR3:164-711|,mRNA,1.0
ENST00000417224.5|ENSG00000148341.17|OTTHUMG00000020769.8|OTTHUMT00000336524.1|SH3GLB2-206|SH3GLB2|1468|UTR5:1-31|CDS:32-1234|UTR3:1235-1468|,mRNA,1.0
ENST00000406974.7|ENSG00000167130.18|OTTHUMG00000020771.9|OTTHUMT00000106288.3|DOLPP1-203|DOLPP1|2037|UTR5:1-21|CDS:22-609|UTR3:610-2037|,mRNA,1.0
ENST00000415948.5|ENSG00000095321.17|OTTHUMG00000147343.6|OTTHUMT00000253706.3|CRAT-203|CRAT|800|CDS:1-95|UTR3:96-800|,mRNA,1.0
ENST00000419582.5|ENSG00000119383.19|OTTHUMG00000020774.22|OTTHUMT00000054561.2|PTPA-213|PTPA|952|UTR5:1-273|CDS:274-459|UTR3:460-952|,mRNA,0.998
ENST00000372298.1|ENSG00000126878.13|OTTHUMG00000020817.4|OTTHUMT00000054708.1|AIF1L-203|AIF1L|849|UTR5:1-74|CDS:75-368|UTR3:369-849|,mRNA,1.0
ENST00000419442.1|ENSG00000107263.18|OTTHUMG00000020829.5|OTTHUMT00000054765.2|RAPGEF1-205|RAPGEF1|683|CDS:1-683|,mRNA,0.999
ENST00000393216.2|ENSG00000188523.8|OTTHUMG00000131684.2|OTTHUMT00000351701.1|CFAP77-203|CFAP77|1638|UTR5:1-44|CDS:45-899|UTR3:900-1638|,mRNA,1.0
ENST00000339463.7|ENSG00000165702.14|OTTHUMG00000020848.5|OTTHUMT00000393840.1|GFI1B-201|GFI1B|2449|UTR5:1-819|CDS:820-1812|UTR3:1813-2449|,mRNA,1.0
ENST00000372040.9|ENSG00000148288.13|OTTHUMG00000020853.4|OTTHUMT00000054815.3|GBGT1-203|GBGT1|1954|UTR5:1-281|CDS:282-1325|UTR3:1326-1954|,mRNA,1.0
ENST00000538324.2|ENSG00000175164.15|OTTHUMG00000020872.7|-|ABO-202|ABO|1147|UTR5:1-25|CDS:26-1147|,mRNA,1.0
ENST00000323345.11|ENSG00000148303.17|OTTHUMG00000020864.3|OTTHUMT00000054869.2|RPL7A-202|RPL7A|887|UTR5:1-26|CDS:27-827|UTR3:828-887|,mRNA,1.0
ENST00000429260.7|ENSG00000160345.13|OTTHUMG00000020902.3|OTTHUMT00000054985.3|C9orf116-205|C9orf116|675|UTR5:1-18|CDS:19-429|UTR3:430-675|,mRNA,1.0
ENST00000371649.5|ENSG00000107223.13|OTTHUMG00000020948.3|OTTHUMT00000055145.1|EDF1-203|EDF1|790|UTR5:1-27|CDS:28-453|UTR3:454-790|,mRNA,1.0
ENST00000371633.8|ENSG00000184925.12|OTTHUMG00000020968.6|OTTHUMT00000257990.3|LCN12-202|LCN12|732|UTR5:1-55|CDS:56-634|UTR3:635-732|,mRNA,1.0
ENST00000371625.8|ENSG00000107317.13|OTTHUMG00000020957.7|OTTHUMT00000055188.3|PTGDS-202|PTGDS|812|UTR5:1-75|CDS:76-648|UTR3:649-812|,mRNA,1.0
ENST00000545539.5|ENSG00000177239.15|OTTHUMG00000020978.7|OTTHUMT00000398040.1|MAN1B1-215|MAN1B1|573|CDS:1-159|UTR3:160-573|,mRNA,0.999
ENST00000538474.5|ENSG00000198569.9|OTTHUMG00000131780.1|-|SLC34A3-202|SLC34A3|2162|UTR5:1-224|CDS:225-2024|UTR3:2025-2162|,mRNA,1.0
ENST00000439456.5|ENSG00000015171.19|OTTHUMG00000017526.8|OTTHUMT00000318276.3|ZMYND11-211|ZMYND11|762|UTR5:1-341|CDS:342-762|,mRNA,0.999
ENST00000463345.5|ENSG00000165568.18|OTTHUMG00000017577.12|OTTHUMT00000046516.5|AKR1E2-206|AKR1E2|1655|UTR5:1-91|CDS:92-1015|UTR3:1016-1655|,mRNA,1.0
ENST00000380859.1|ENSG00000187134.14|OTTHUMG00000017580.4|OTTHUMT00000046526.1|AKR1C1-201|AKR1C1|858|UTR5:1-15|CDS:16-633|UTR3:634-858|,mRNA,1.0
ENST00000380332.4|ENSG00000178372.7|OTTHUMG00000017598.1|OTTHUMT00000046556.1|CALML5-201|CALML5|859|UTR5:1-117|CDS:118-558|UTR3:559-859|,mRNA,1.0
ENST00000645492.1|ENSG00000107485.17|OTTHUMG00000017640.8|OTTHUMT00000495816.1|GATA3-206|GATA3|2779|UTR5:1-573|CDS:574-1908|UTR3:1909-2779|,mRNA,1.0
ENST00000420401.5|ENSG00000134463.15|OTTHUMG00000017675.3|OTTHUMT00000046774.2|ECHDC3-202|ECHDC3|854|UTR5:1-131|CDS:132-854|,mRNA,1.0
ENST00000415935.1|ENSG00000181192.12|OTTHUMG00000017677.4|OTTHUMT00000046780.2|DHTKD1-202|DHTKD1|482|CDS:1-482|,mRNA,0.999
ENST00000379020.8|ENSG00000065665.21|OTTHUMG00000017679.8|OTTHUMT00000046796.2|SEC61A2-204|SEC61A2|2252|UTR5:1-61|CDS:62-1294|UTR3:1295-2252|,mRNA,1.0
ENST00000378940.7|ENSG00000165609.13|OTTHUMG00000017682.6|OTTHUMT00000046816.1|NUDT5-203|NUDT5|1126|UTR5:1-141|CDS:142-702|UTR3:703-1126|,mRNA,0.999
ENST00000545675.5|ENSG00000086475.15|OTTHUMG00000017696.4|-|SEPHS1-206|SEPHS1|2988|UTR5:1-307|CDS:308-1285|UTR3:1286-2988|,mRNA,1.0
ENST00000378197.5|ENSG00000152464.15|OTTHUMG00000017728.4|OTTHUMT00000046976.2|RPP38-201|RPP38|1484|UTR5:1-541|CDS:542-1393|UTR3:1394-1484|,mRNA,1.0
ENST00000377369.7|ENSG00000148482.12|OTTHUMG00000017759.3|OTTHUMT00000504479.2|SLC39A12-201|SLC39A12|2722|UTR5:1-194|CDS:195-2270|UTR3:2271-2722|,mRNA,0.999
ENST00000645287.1|ENSG00000165995.20|OTTHUMG00000017764.9|OTTHUMT00000317115.1|CACNB2-220|CACNB2|2194|UTR5:1-367|CDS:368-2194|,mRNA,0.999
ENST00000377304.7|ENSG00000241058.4|OTTHUMG00000017767.4|OTTHUMT00000047083.2|NSUN6-201|NSUN6|2166|UTR5:1-384|CDS:385-1794|UTR3:1795-2166|,mRNA,1.0
ENST00000376603.6|ENSG00000077327.16|OTTHUMG00000017808.4|-|SPAG6-202|SPAG6|2770|UTR5:1-319|CDS:320-1774|UTR3:1775-2770|,mRNA,1.0
ENST00000604912.1|ENSG00000150867.14|OTTHUMG00000017810.5|OTTHUMT00000468421.2|PIP4K2A-207|PIP4K2A|443|UTR5:1-17|CDS:18-443|,mRNA,0.999
ENST00000376215.10|ENSG00000148459.16|OTTHUMG00000017844.4|OTTHUMT00000047276.2|PDSS1-201|PDSS1|1584|UTR5:1-11|CDS:12-1259|UTR3:1260-1584|,mRNA,1.0
ENST00000476758.1|ENSG00000107897.19|OTTHUMG00000017854.6|OTTHUMT00000047313.2|ACBD5-208|ACBD5|1645|UTR5:1-89|CDS:90-293|UTR3:294-1645|,mRNA,1.0
ENST00000374816.7|ENSG00000099250.18|OTTHUMG00000019343.8|-|NRP1-202|NRP1|2804|UTR5:1-140|CDS:141-2066|UTR3:2067-2804|,mRNA,1.0
ENST00000451167.2|ENSG00000243660.10|OTTHUMG00000185507.5|OTTHUMT00000327299.3|ZNF487-203|ZNF487|240|UTR5:1-223|CDS:224-240|,lncRNA,0.999
ENST00000343575.10|ENSG00000107562.16|OTTHUMG00000018054.2|OTTHUMT00000047737.1|CXCL12-201|CXCL12|1857|UTR5:1-87|CDS:88-357|UTR3:358-1857|,mRNA,0.999
ENST00000428466.1|ENSG00000107551.21|OTTHUMG00000018060.7|OTTHUMT00000047750.1|RASSF4-203|RASSF4|435|CDS:1-372|UTR3:373-435|,mRNA,0.999
ENST00000374401.3|ENSG00000256574.7|OTTHUMG00000018080.3|OTTHUMT00000358366.2|OR13A1-201|OR13A1|2574|UTR5:1-449|CDS:450-1436|UTR3:1437-2574|,mRNA,1.0
ENST00000311652.9|ENSG00000188234.13|OTTHUMG00000018088.2|-|AGAP4-201|AGAP4|2715|UTR5:1-410|CDS:411-2402|UTR3:2403-2715|,mRNA,1.0
ENST00000505814.5|ENSG00000204179.10|OTTHUMG00000018094.10|OTTHUMT00000358450.1|PTPN20-215|PTPN20|1244|UTR5:1-176|CDS:177-1196|UTR3:1197-1244|,mRNA,1.0
ENST00000422313.6|ENSG00000148541.12|OTTHUMG00000018277.12|OTTHUMT00000048163.2|FAM13C-201|FAM13C|1963|CDS:1-1377|UTR3:1378-1963|,mRNA,0.999
ENST00000619059.4|ENSG00000148541.12|OTTHUMG00000018277.12|OTTHUMT00000358966.4|FAM13C-218|FAM13C|596|UTR5:1-62|CDS:63-215|UTR3:216-596|,mRNA,0.999
ENST00000511043.5|ENSG00000151150.22|OTTHUMG00000018288.16|OTTHUMT00000359313.2|ANK3-221|ANK3|562|CDS:1-562|,mRNA,0.999
ENST00000357811.7|ENSG00000197467.14|OTTHUMG00000018394.5|OTTHUMT00000048471.1|COL13A1-202|COL13A1|2991|UTR5:1-492|CDS:493-2544|UTR3:2545-2991|,mRNA,1.0
ENST00000287139.7|ENSG00000156574.9|OTTHUMG00000018408.1|OTTHUMT00000048511.1|NODAL-201|NODAL|1665|CDS:1-1044|UTR3:1045-1665|,mRNA,1.0
ENST00000643619.1|ENSG00000198246.9|OTTHUMG00000018424.7|OTTHUMT00000496629.1|SLC29A3-207|SLC29A3|2496|UTR5:1-299|CDS:300-734|UTR3:735-2496|,mRNA,1.0
ENST00000361114.10|ENSG00000107745.19|OTTHUMG00000018437.13|OTTHUMT00000048586.2|MICU1-201|MICU1|2357|UTR5:1-71|CDS:72-1502|UTR3:1503-2357|,mRNA,1.0
ENST00000349051.9|ENSG00000166321.14|OTTHUMG00000018453.3|OTTHUMT00000091160.1|NUDT13-201|NUDT13|1835|UTR5:1-118|CDS:119-910|UTR3:911-1835|,lncRNA,0.692
ENST00000372955.7|ENSG00000138286.14|OTTHUMG00000067794.2|OTTHUMT00000145440.1|FAM149B1-202|FAM149B1|1534|CDS:1-1409|UTR3:1410-1534|,mRNA,0.999
ENST00000648899.1|ENSG00000156650.14|OTTHUMG00000018509.9|OTTHUMT00000498115.1|KAT6B-226|KAT6B|2847|UTR5:1-445|CDS:446-2847|,mRNA,1.0
ENST00000647554.1|ENSG00000156650.14|OTTHUMG00000018509.9|OTTHUMT00000498136.1|KAT6B-208|KAT6B|1351|UTR5:1-238|CDS:239-937|UTR3:938-1351|,mRNA,0.999
ENST00000491677.6|ENSG00000079393.20|OTTHUMG00000018516.10|-|DUSP13-210|DUSP13|1770|UTR5:1-930|CDS:931-1527|UTR3:1528-1770|,mRNA,1.0
ENST00000372702.7|ENSG00000079393.20|OTTHUMG00000018516.10|OTTHUMT00000401503.3|DUSP13-203|DUSP13|1778|UTR5:1-64|CDS:65-631|UTR3:632-1778|,mRNA,1.0
ENST00000450795.6|ENSG00000156113.23|OTTHUMG00000018543.33|OTTHUMT00000048894.2|KCNMA1-215|KCNMA1|996|CDS:1-625|UTR3:626-996|,mRNA,0.999
ENST00000265447.8|ENSG00000122359.18|OTTHUMG00000018604.4|-|ANXA11-201|ANXA11|2526|UTR5:1-378|CDS:379-1797|UTR3:1798-2526|,mRNA,1.0
ENST00000331772.9|ENSG00000184719.12|OTTHUMG00000018692.2|OTTHUMT00000049250.2|RNLS-201|RNLS|2409|UTR5:1-128|CDS:129-1157|UTR3:1158-2409|,mRNA,1.0
ENST00000458159.5|ENSG00000107796.13|OTTHUMG00000018700.2|OTTHUMT00000049266.1|ACTA2-203|ACTA2|744|UTR5:1-290|CDS:291-744|,mRNA,1.0
